EXPTIME,TOTCORR,USTHRSH,THRSHLD,THRSBIN,WAVEBNS,GAIAMAG,2MASSMAG,TARGTEFF,ELAPSED,DATE-MID,MJD-OBS,MJD-minus-offset,DRPTAGL2,USTHRSH_1,READSPED,NOTJUNK,EMSCCT48,EMSCCT45,EMSCCT56,EMSCCT67,EMSCCT78,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,TOTCORR_1,TOTCORR_2,TOTCORR_3,TOTCORR_4,TOTCORR_SUM,EMZP_1,EMZP_2,EMZP_3,EMZP_4,EMZP_SUM,KPFEra,ZP_452,ZP_548,ZP_652,ZP_747,ZP_852,ZP-etc-452,SD-ZP-etc-452,ZP-etc-548,SD-ZP-etc-548,ZP-etc-652,SD-ZP-etc-652,ZP-etc-747,SD-ZP-etc-747,ZP-etc-852,SD-ZP-etc-852,ZP-etc-EM1,SD-ZP-etc-EM1,ZP-etc-EM2,SD-ZP-etc-EM2,ZP-etc-EM3,SD-ZP-etc-EM3,ZP-etc-EM4,SD-ZP-etc-EM4,ZP-etc-EMSUM,SD-ZP-etc-EMSUM,VMAG,KPF-etc-452,SD-KPF-etc-452,KPF-etc-548,SD-KPF-etc-548,KPF-etc-652,SD-KPF-etc-652,KPF-etc-747,SD-KPF-etc-747,KPF-etc-852,SD-KPF-etc-852
101.0,1.5011e+07 2.368e+07 2.1476e+07 1.5117e+07,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,6.12,5.13,5712.0,101.0,2025-06-06 09:41:24.195000,60832.403165,248.40316500000336,v2.10.3,No,regular,True,44419652.0,8830528.0,13902241.0,12607963.0,9078918.0,111.56,201.485,230.799,237.863,192.461,15011000.0,23680000.0,21476000.0,15117000.0,75284000.0,19.050220627933,19.5451508106706,19.439080053771395,19.057860598231972,20.800953280611612,3.0,11.346739093513456,12.630410163841873,12.925366179482168,12.990831025718421,12.530910255525182,105212.22613455931,8.453746069991913,348495.9482901817,8.584446412138307,487509.8706787354,9.151990650192449,553380.2655438082,9.780698765938094,385136.6020321715,,118868315.14587599,7.918747261733128,189439974.46024016,7.999998921462844,178550500.1657347,8.313955120401133,128940637.51697254,8.529512305151323,605909067.4137197,8.048311293418518,6.287,129504.13087391973,,252565.32034213922,6.221402196149214,322351.70493346493,6.051487297102944,339175.98400381085,5.99475321896764,191770.1561093336,5.177207191790485
45.0,2.9359e+08 4.4911e+08 4.1909e+08 2.7995e+08,No,1923076.923077,498.125,498.12 604.38 710.62 816.88,4.1,3.2,5817.0,45.0,2026-01-27 16:11:36.576000,61067.674467,483.6744669999971,v2.12.0rc1,No,regular,True,864052173.0,175469322.0,267934597.0,249996835.0,170651418.0,497.3,894.119,1019.891,1040.101,838.522,293590000.0,449110000.0,419090000.0,279950000.0,1441740000.0,21.136321862925975,21.597850528772135,21.522736960961495,21.084669895139143,22.864186085059977,4.0,13.450061011722765,14.723945334172265,15.009737512469036,15.052346285194426,14.584541023159831,301271.0143734445,1.2182051502543434,997904.2522314962,1.2482403745003992,1395965.0760417287,1.3420448646607073,1584582.325265212,1.4647509203494273,1102823.303236439,1.5684728710463016,340374680.74346936,1.15935379523645,542453813.2623851,1.207841760954744,511272237.81977874,1.2199580944899155,369216374.2359697,1.3188654196676897,1734996454.920928,1.2034045354369913,4.258,353265.5485779443,1.428447776763654,677923.2733918122,0.847988370396107,853131.087857683,0.8201782515851285,892168.0978923646,0.8246993681918791,501527.2751534465,0.713289175935472
900.0,,,,,,12.2,9.41,3176.6,900.075,2023-09-17 06:13:40.173000,60204.254283,-379.74571699999797,v2.9.1,,regular,True,33951648.0,1993257.0,5294103.0,10789080.0,15875207.0,24.587,67.6,123.865,175.498,159.246,,,,,,,,,,,1.0,11.76792143253354,13.964127206109866,15.27913676134064,16.03575458414557,15.82473638827552,3467.556411607189,5.736043716995821,11485.636264052118,2.513400323879617,16067.219941072706,1.0472334958821787,18238.158799046854,0.5921567029710381,12693.229131120845,0.5005356961459022,3917630.1411384726,,6243512.015554025,,5884619.633972334,,4249591.048162742,,19969389.00308326,,13.6,637.720368222831,1.0549192218186225,2036.8537410172944,0.4457244452700568,6820.477700237373,0.4445468931029744,19507.88280673381,0.6333821134063489,12560.112023032907,0.4952864515543613
60.0,1.8614e+08 2.917e+08 2.607e+08 1.788e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,4.42,2.94,5837.0,60.001,2024-10-10 05:01:07.325000,60593.208762,9.208762000002025,v2.12.0rc1,No,regular,True,537262639.0,108713486.0,170097367.0,152005302.0,106446482.0,383.433,707.778,807.471,823.051,658.219,186140000.0,291700000.0,260700000.0,178800000.0,917340000.0,20.649221147982992,21.136962946845223,21.014974451961713,20.60554066019064,22.38094770164649,2.0,12.893069311654063,14.224107170301888,14.510256542888568,14.551755608621898,14.066473945966216,299159.86220126454,2.0348122778779825,990911.4529603566,1.9780657785258344,1386182.8714419866,2.126016646023442,1573478.388084469,2.3227757770707393,1095095.285268961,2.5276159103900926,337989510.2082253,1.8157811873225815,538652576.1982824,1.8465977929320616,507689505.1838718,1.9474089190021933,366629095.96064764,2.0504982995561947,1722838492.9538653,1.8780806385351836,4.578,366375.3580256953,2.4919956552228792,700931.9131593456,1.3992061816976626,879710.2372249672,1.349229345239233,918877.5167947877,1.3564510668012215,515965.77321152913,1.190913078642173
60.0,6.8747e+07 1.1033e+08 9.9529e+07 6.6922e+07,No,0.0,,498.12 604.38 710.62 816.88,5.77,4.88,6000.0,60.0,2025-07-02 14:55:06.467000,60858.621253,274.6212529999975,v2.10.3,No,regular,True,202615125.0,40187254.0,64386241.0,58092622.0,39949006.0,235.855,431.777,497.389,512.086,414.031,68747000.0,110330000.0,99529000.0,66922000.0,345528000.0,20.917756251683073,21.431355919487498,21.319495975526976,20.88854415306268,22.670829989950114,3.0,13.187847311492472,14.500919396603498,14.808102756071493,14.87133638779734,14.409786171733668,86277.208752467,1.550978977742939,285777.2217609669,1.5328815634049424,399772.84415258287,1.615924022005074,453788.56092976575,1.7304845990576563,315823.6664363362,1.8423789031489883,97475614.92310348,1.417888997674131,155346510.7911019,1.4080169563228668,146416812.3954982,1.471096990781563,105735224.0176001,1.5799770481695123,496863767.78501487,1.43798409328626,5.925,104662.49932842923,1.8814857198516703,195330.95187488734,1.047736460751923,239784.6172064582,0.9692347259668253,248022.92069726507,0.9458145961205581,137981.48533261774,0.804924407567224
60.0,,No,1100352112.676056,604.375,498.12 604.38 710.62 816.88,5.77,4.88,6000.0,60.0,2025-07-01 15:12:37.714000,60857.633422,273.633421999999,v2.10.3,No,regular,True,,,,,,240.878,438.626,507.462,525.538,428.074,,,,,,,,,,,3.0,13.233607556994293,14.535093730787862,14.85163950787161,14.927642493879809,14.482216128145465,86277.208752467,1.4869686528311612,285777.2217609669,1.4853844295496315,399772.84415258287,1.5524093021920042,453788.56092976575,1.6430292540198115,315823.6664363362,1.723482862586778,97475614.92310348,,155346510.7911019,,146416812.3954982,,105735224.0176001,,496863767.78501487,,5.925,104662.49932842923,1.8038350785645536,195330.95187488734,1.0152718006571904,239784.6172064582,0.9311384595492406,248022.92069726507,0.8980149555513227,137981.48533261774,0.7529794331387546
16.0,3.1191e+07 5.7614e+07 5.7739e+07 4.1554e+07,Yes,375171900.0,498.125,498.12 604.38 710.62 816.88,4.45,3.42,5153.2,16.0,2024-09-23 04:48:06.121000,60576.199977,-7.800023000003421,v2.12.0rc1,Yes,regular,True,119021706.0,19649557.0,36218153.0,36365778.0,26788216.0,160.607,315.083,380.504,402.67,332.723,31191000.0,57614000.0,57739000.0,41554000.0,188098000.0,20.17477329008953,20.84102011406937,20.843373188176102,20.486232131970638,22.12566048793016,2.0,12.468522393002587,13.931824902686863,14.341496176341195,14.464446416878019,14.050114159333862,77600.55343658401,3.0084020693709124,257037.4133433735,2.5890855351426616,359568.81781100336,2.4834965957554975,408152.32644315116,2.5172347987368284,284062.1719015682,2.5659474441592955,87672767.51275152,2.810835417676622,139723750.75807104,2.4251701107034926,131692086.92076838,2.280816898816543,95101731.03823726,2.288630000438881,446895581.35016716,2.3758656729479695,4.7,81542.57828134234,3.1612256663079363,179099.00717478528,1.8040278370495153,251672.27809790385,1.7382687678738094,274644.1236460602,1.6938375712204488,161644.81049819375,1.4601454519019121
62.0,7.3478e+07 1.43e+08 1.485e+08 1.1001e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.47,4.37,4960.0,62.0,2024-09-23 07:32:49.793000,60576.314108,-7.685892000001331,v2.12.0rc1,No,regular,True,278742808.0,42944719.0,83448797.0,86667288.0,65682002.0,241.951,477.957,589.847,631.21,529.127,73478000.0,143000000.0,148500000.0,110010000.0,474988000.0,20.654414093052974,21.37736086991702,21.418336910387442,21.092601187955026,22.680727370844878,2.0,12.907657883339832,14.385964908867873,14.842717650797173,14.989890129276528,14.606820391435285,117526.69554917008,2.007620781765811,389285.3399227338,1.7040816344239191,544570.0205525364,1.5652185247480435,618150.1559363266,1.5514802158655427,430214.56569113384,1.536615692492958,132781149.09122105,1.8070871429709716,211612804.1503156,1.4798098192329763,199448781.2309253,1.3430894358984868,144032377.28277203,1.3092662238230346,676827143.6946926,1.4249352482477295,5.79,104881.33921935667,1.7916096019913743,240981.57322183112,1.0548875877098596,350348.64723729755,1.0069819712437373,389643.81558856316,0.9779576455890882,235822.11804388324,0.8422959056279709
62.0,9.8992e+07 1.8815e+08 1.8944e+08 1.3687e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,5.47,4.37,4859.3,62.0,2024-09-23 10:25:51.069000,60576.434259,-7.565740999998525,v2.12.0rc1,No,regular,True,360969144.0,58036433.0,110137790.0,110872009.0,81922911.0,286.1,553.073,670.626,707.242,587.647,98992000.0,188150000.0,189440000.0,136870000.0,613452000.0,20.978021022944176,21.675281332894073,21.68269998886143,21.329791444393898,22.958472243012693,2.0,13.27161006528068,14.70293306392449,15.121422710785172,15.236860994329657,14.83460339312829,117526.69554917008,1.4358226824478852,389285.3399227338,1.2726328633518045,544570.0205525364,1.2108572745165418,618150.1559363266,1.2358276163020252,430214.56569113384,1.2458107193884032,132781149.09122105,1.3413321186683878,211612804.1503156,1.1247026529381643,199448781.2309253,1.0528335157882458,144032377.28277203,1.0523297821492805,676827143.6946926,1.1033090505772132,5.79,103206.15914461532,1.2608688058124453,242819.76341014582,0.7938146626543827,359274.8578805614,0.7988514953029915,403761.7221402238,0.8072146902086221,248382.29717774413,0.7192627888673242
12.0,1.6183e+08 2.7299e+08 2.6359e+08 1.8425e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.3,2.15,5310.0,12.024,2024-09-19 13:25:39.812000,60572.559419,-11.440581000002567,v2.12.0rc1,No,regular,True,432511293.0,79034954.0,133147082.0,128502960.0,91826295.0,372.18,693.904,815.19,847.375,695.953,161830000.0,272990000.0,263590000.0,184250000.0,882660000.0,21.124694470202932,21.692413731197462,21.654369210125942,21.265565626208662,22.966530499545463,2.0,13.45581204262399,14.808543839791064,15.158341102412923,15.242425119468432,14.814946441196152,168187.5342395323,1.214193043756921,557089.954169696,1.1569818473372946,779311.3602788552,1.172717268103173,884608.8119036532,1.2319695320419846,615662.0558369332,1.27110833255013,190017544.14001223,1.1741799674968314,302830225.73934704,1.1093088601756367,285422801.7350748,1.0828286419631807,206118705.81958595,1.1186903979353375,968578992.8193036,1.0973409838661587,3.5269999999999997,177739.85578704005,1.283153935699096,376618.5102204226,0.782173105859871,515025.9959298956,0.775017418882365,555435.8230051866,0.7735396728351632,322926.3757490681,0.6667203267169913
30.0,,No,10026000.0,710.625,,3.47,2.23,5002.0,30.0,2023-11-25 08:15:20.707000,60273.343813,-310.6561870000005,v2.9.1,No,regular,True,2459946706.0,406412076.0,768233404.0,765230618.0,520070607.0,615.279,1174.78,1400.817,1455.853,1188.89,,,,,,,,,,,1.0,13.722557325689921,15.126979584615135,15.50910388123839,15.592784491822838,15.152905233842787,358811.2825608212,0.9478113513405996,1188495.698335729,0.8611613414714792,1662582.8421839634,0.8472673815205815,1887224.4236109767,0.8904068592127106,1313453.418992795,0.9292473410725169,405383425.2949617,,646057998.2162434,,608921000.1545604,,439733643.3363247,,2066366406.0857284,,3.74,354096.5837296105,0.9353573252618174,805614.4748878336,0.5837329010738009,1162588.2217807192,0.5924655622939642,1287248.008269176,0.6073334160638444,773629.7732095823,0.5473307232172823
600.0,1.5619e+06 3.1278e+06 3.7996e+06 3.197e+06,No,1923076.923077,498.125,498.12 604.38 710.62 816.88,12.2,10.3,4260.0,600.014,2026-01-26 09:35:49.877000,61066.396409,482.39640900000086,v2.12.0rc1,No,regular,True,10012024.0,1359331.0,2661498.0,3219526.0,2771668.0,29.134,65.199,91.695,105.494,91.868,1561900.0,3127800.0,3799600.0,3197000.0,11686300.0,20.738754936308887,21.492719312317547,21.70396657154578,21.51647846472011,22.923814451360613,4.0,12.576622453490215,14.325826547653527,15.066350148268198,15.370760672636374,15.070443182682224,2311.5655837058866,2.7233658543738546,7656.631455533115,1.8011748482564627,10710.837325470431,1.2738905433715317,12158.043067134739,1.0924665744695061,8461.645067222556,1.00259672344,2611596.7352776816,1.6720639831472448,4162091.624032033,1.330677033068621,3922844.390809961,1.032436148755122,2832890.729297358,0.886109080168082,13312127.293054465,1.139122501823029,12.709999999999999,1381.8947773317807,1.6280762602848007,3782.039807095489,0.8897013020944478,6831.580319398992,0.8125121594807915,8513.764522797279,0.7650082429139068,5601.792397537094,0.6637407570919651
30.0,2.5969e+08 3.9548e+08 3.6897e+08 2.4705e+08,No,2502214000.0,604.375,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2024-09-06 14:08:57.714000,60559.58938,-24.410620000002382,v2.12.0rc1,No,regular,True,557744035.0,113574041.0,172689744.0,161109925.0,110370324.0,457.661,818.097,932.222,955.198,772.865,259690000.0,395480000.0,368970000.0,247050000.0,1271190000.0,20.663334929145147,21.120008176911103,21.04467450377388,20.609159008764433,22.38772303263185,2.0,12.929916389217118,14.191220863630917,14.474793602514188,14.527663885488531,14.067715064517387,411970.4735061487,1.9668818839278452,1364575.6401776357,2.0388628561665767,1908900.5112920962,2.1965677275072624,2166823.5565463123,2.3748530374944266,1508046.2996840389,2.5246861339192646,465442447.84722084,1.7923002343071386,741773830.3490057,1.875629185670592,699134851.5329604,1.8948284454913962,504881775.0906193,2.043642076869538,2372506072.4868255,1.866366217864226,3.4779999999999998,533089.5562271979,2.545144028723118,1013359.0069144097,1.514097114389849,1264623.9515012947,1.455200070861836,1317638.9252266993,1.4441410305152536,738133.1819063622,1.2357409780688728
30.0,1.5896e+07 2.3664e+07 2.1253e+07 1.476e+07,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,3.32,2.11,5879.0,30.0,2025-06-16 14:48:52.664000,60842.6171,258.6171000000031,v2.10.3,No,regular,True,33193273.0,6961273.0,10343085.0,9290071.0,6598844.0,112.622,197.501,224.909,232.609,188.754,15896000.0,23664000.0,21253000.0,14760000.0,75573000.0,17.63041649845524,18.062417254832887,17.94574746875327,17.549912756918403,19.32311351976372,3.0,9.885313040703654,11.105043357782415,11.387231036157827,11.460329434396016,11.006677682177719,411970.4735061487,,1364575.6401776357,,1908900.5112920962,,2166823.5565463123,,1508046.2996840389,,465442447.84722084,,741773830.3490057,,699134851.5329604,,504881775.0906193,,2372506072.4868255,,3.4779999999999998,533089.5562271979,,1013359.0069144097,,1264623.9515012947,,1317638.9252266993,,738133.1819063622,
75.0,2.1415e+08 3.2169e+08 2.7937e+08 1.8748e+08,No,640697078.421322,498.125,498.12 604.38 710.62 816.88,4.87,3.96,5857.0,75.0,2025-06-13 06:24:43.511000,60839.266734,255.2667339999971,v2.10.3,No,regular,True,604591996.0,128752445.0,193116430.0,167673325.0,115049796.0,436.153,766.6,858.456,869.658,689.911,214150000.0,321690000.0,279370000.0,187480000.0,1002690000.0,21.009142038352223,21.450940743291373,21.29779626101645,20.86473420364118,22.68526355069415,3.0,13.380541161713943,14.605190916112416,14.850937043449758,14.879089323498679,14.376312188671584,247062.08337764876,1.2987584053510064,818347.2415375517,1.3925153558156336,1144783.3464051539,1.5534140261309484,1299461.9192875484,1.7181717108534909,904387.7767719026,1.9000653807005723,279129666.45123136,1.3034306161626494,444847870.6770934,1.382846438114624,419276924.1727673,1.500794373672074,302781755.5750924,1.6150082972855364,1422811416.8137593,1.4189943220873444,5.0280000000000005,299623.16398620297,1.5750620141501999,571474.8214214115,0.9724325126289264,715299.1816711276,0.970625389666235,746261.4207888435,0.9867201516791769,418569.3500002233,0.8793895182844249
420.0,1.2296e+08 1.7762e+08 1.5767e+08 9.9941e+07,No,9615384.615385,498.125,498.12 604.38 710.62 816.88,6.8,5.8,6150.0,420.015,2026-01-21 13:17:08.525000,61061.551142,477.5511419999966,v2.12.0rc1,No,regular,True,329711073.0,72459599.0,104479976.0,92734672.0,60036825.0,321.155,560.422,626.788,628.638,494.795,122960000.0,177620000.0,157670000.0,99941000.0,558191000.0,20.46628641023447,20.86560643831841,20.73624944306178,20.241236000597695,22.108833848645794,4.0,12.775450213252434,13.984452652354657,14.227480140048712,14.233879922856172,13.714003285749222,233888.91358040558,2.267672121260433,774713.5644532314,2.4666686190144325,1083744.3346835533,2.7585794320103587,1230175.5590585659,3.112904768492208,856166.4812048414,3.4970965002513497,264246676.55112013,2.1490458405263513,421128907.19124717,2.3709543249141265,396921384.87396246,2.5174185632901787,286637653.5616676,2.8680686961474033,1346948151.4882803,2.4130596005458353,6.95,265941.490379099,2.5784381755735146,485933.5091373271,1.54720014327175,583700.3691482111,1.4857598616737153,600485.3473808455,1.5195015764270625,331543.6778962125,1.354222877330682
373.0,1.2395e+08 1.9474e+08 1.7509e+08 1.2417e+08,Yes,640697078.421322,498.125,498.12 604.38 710.62 816.88,6.49,5.93,5602.0,373.014,2025-06-11 05:30:14.056000,60837.227169,253.22716899999796,v2.10.3,Yes,regular,True,377836377.0,75964616.0,116767843.0,107187141.0,77916775.0,323.491,577.447,664.158,687.92,559.26,123950000.0,194740000.0,175090000.0,124170000.0,617950000.0,20.293844248237882,20.784365834653993,20.668881277279745,20.29576962327934,22.03811126191161,3.0,12.610038932755216,13.8682885675085,14.172084961636774,14.248417600182849,13.798796712269684,276356.6808773237,2.6408611224099796,915380.1521649882,2.745220496246597,1280522.3756353427,2.9029820816088296,1453541.466303653,3.071507314281289,1011622.6690789555,3.234379949088968,312226575.2003103,2.5189719661178724,497594286.24161077,2.555172467092589,468991346.42091286,2.6785729991485114,338683135.25486785,2.727576187926777,1591516736.5604157,2.5754781722799835,6.676,287195.04373203375,2.74443238764124,572277.0318349809,1.7162559550902234,744126.4548955308,1.6869566718356104,787959.7210494656,1.6650533216070489,448795.0353608589,1.4348963383189501
311.0,1.4559e+07 4.0157e+07 6.1418e+07 6.4546e+07,Yes,1537621000.0,710.625,498.12 604.38 710.62 816.88,8.15,5.83,4000.0,311.014,2024-09-01 09:52:43.314000,60554.409812,-29.590188000001945,v2.12.0rc1,Yes,regular,True,107295302.0,8587393.0,23618319.0,36113809.0,38975780.0,87.85,235.799,373.26,465.763,412.796,14559000.0,40157000.0,61418000.0,64546000.0,180680000.0,19.825927892520276,20.927502178953624,21.388838202640862,21.442772361531798,22.5603742321563,2.0,11.636807856589476,13.78080882225025,14.778156286064473,15.258923954501071,14.996776429027419,49948.767316950856,6.472040750496784,165446.01014129404,2.9755851342562516,231441.89596469823,1.6611891081578694,262713.40448675246,1.211022638053776,182840.903827499,1.0730066136266163,56431899.91043348,3.8760835160679634,89935300.79614526,2.2395921208293763,84765599.15857586,1.3801426154966925,61213664.39673759,0.9483727015885971,287651085.1958634,1.5920471839487682,8.775,23081.067121002794,2.990696567628541,68147.01008885425,1.2256398929852095,140057.74567600503,1.0052734862905393,192533.33319513206,0.8875155248921183,130956.76126662074,0.76852316957904
