ObsID,OBJECT,NOTJUNK,READSPED,SNRCL452,SNRCL548,SNRCL652,SNRCL747,SNRCL852,SNRSC452,SNRSC548,SNRSC652,SNRSC747,SNRSC852,EXPTIME,ELAPSED,DATE-MID,MJD-OBS
KP.20250701.25198.50,autocal-thar-all-night,True,regular,39.859,63.682,64.496,382.67,149.959,71.875,144.708,150.03,921.902,411.826,20.0,20.062,2025-07-01 07:00:08.529000,60857.291651
KP.20240614.05978.14,autocal-thar-sci-eve,True,regular,5.723,6.8,11.583,32.165,17.548,79.886,160.886,188.989,349.251,132.287,10.0,10.0,2024-06-14 01:39:43.146000,60475.069187
KP.20240201.06261.08,autocal-thar-sky-eve,True,regular,6.181,5.952,6.224,9.594,5.737,9.683,10.196,12.292,28.882,13.758,10.0,10.0,2024-02-01 01:44:26.089000,60341.072466
KP.20230102.30462.49,Th_daily_all_extended,True,,,,,,,,,,,,2.0,2.0,2023-01-02 08:27:43.617000,59946.352571
KP.20250215.07492.90,autocal-thar-all-eve,True,regular,24.8,39.694,36.164,330.108,117.529,41.88,87.788,86.735,805.016,297.42,20.0,20.06,2025-02-15 02:05:02.933000,60721.086722
KP.20240614.06036.80,autocal-thar-sci-eve,True,regular,5.535,6.56,11.607,32.238,17.6,80.096,160.666,188.105,348.228,132.713,10.0,10.02,2024-06-14 01:40:41.809000,60475.069866
KP.20250701.25267.05,autocal-thar-all-night,True,regular,39.554,63.222,63.831,382.895,159.311,71.089,142.736,148.621,919.533,412.32,20.0,20.001,2025-07-01 07:01:17.070000,60857.292442
KP.20230102.31681.87,Th_daily_all_extended,True,,,,,,,,,,,,2.0,2.0,2023-01-02 08:48:02.979000,59946.366685
KP.20230102.34057.16,Th_daily_all_extended,True,,,,,,,,,,,,2.0,2.0,2023-01-02 09:27:38.274000,59946.39418
KP.20250215.07698.93,autocal-thar-all-eve,True,regular,27.485,44.103,41.058,351.585,144.78,45.256,98.414,95.105,846.588,328.521,20.0,20.0,2025-02-15 02:08:28.938000,60721.089107
KP.20240614.06377.32,autocal-thar-sky-eve,True,regular,6.341,6.086,9.287,21.226,10.712,7.589,10.007,19.135,60.062,27.848,10.0,10.001,2024-06-14 01:46:22.323000,60475.073809
KP.20250701.26706.62,autocal-thar-all-night,True,regular,38.165,61.898,61.982,380.78,160.266,69.507,139.66,144.955,917.93,403.386,20.0,20.0,2025-07-01 07:25:16.634000,60857.309105
KP.20240620.07529.75,autocal-thar-all-eve,True,regular,44.664,73.631,86.589,171.592,68.454,78.432,157.5,188.67,389.634,149.97,10.0,10.0,2024-06-20 02:05:34.756000,60481.087146
KP.20240614.06435.88,autocal-thar-sky-eve,True,regular,6.603,6.025,9.095,21.372,10.722,8.218,10.381,18.955,59.745,27.37,10.0,10.015,2024-06-14 01:47:20.883000,60475.074488
KP.20240614.06494.54,autocal-thar-sky-eve,True,regular,6.341,6.159,9.089,21.435,10.791,8.271,9.504,19.046,59.668,27.755,10.0,10.017,2024-06-14 01:48:19.545000,60475.075167
KP.20250701.26775.14,autocal-thar-all-night,True,regular,38.049,61.327,62.088,380.85,157.134,69.768,139.275,144.937,918.747,405.077,20.0,20.0,2025-07-01 07:26:25.151000,60857.309896
KP.20230102.17896.09,Th_daily_extended_all,True,,,,,,,,,,,,2.0,2.0,2023-01-02 04:58:17.193000,59946.20713
KP.20240201.05979.26,autocal-thar-sci-eve,True,regular,5.895,5.982,6.639,15.347,6.898,30.309,67.815,84.39,149.654,44.569,10.0,10.013,2024-02-01 01:39:44.262000,60341.069202
